475.072 582.173 410.348 29.5994
474.52 653.79 718.31 38.1744
475.065 682.481 611.142 32.8005
482.289 367.627 674.781 28.1327
482.285 475.318 323.875 12.2285
481.722 496.756 539.639 32.5955
482.284 625.613 618.251 31.1258
482.529 646.297 331.037 20.3447
481.311 653.653 582.644 23.0961
482.22 661.584 625.134 42.2121
482.123 689.352 431.793 21.4672
481.978 704.003 531.49 19.0198
482.032 711.367 453.624 29.3175
488.804 260.04 432.83 34.7395
489.402 303.215 682.875 28.8166
489.427 317.166 518.132 4.9065
488.845 345.794 689.762 31.657
488.941 353.213 453.622 12.9206
489.87 381.529 495.984 22.759
489.581 411.502 425.267 13.0789
489.187 453.576 295.278 19.8346
489.508 524.125 589.845 19.443
489.345 589.337 374.764 12.4052
489.641 590.194 639.751 25.4762
488.797 596.2 453.232 35.9969
488.966 603.452 353.19 33.1689
488.807 610.686 424.263 34.368
489.482 646.38 381.529 11.8757
489.397 674.877 509.845 5.06342
489.969 689.668 332.446 16.0807
489.056 703.343 424.856 14.8687
489.308 704.526 639.433 19.0712
489.56 718.558 474.725 18.396
496.706 281.918 431.87 27.4311
496.902 353.604 661.078 31.0201
496.232 389.895 575.602 10.9125
496.988 531.84 646.866 30.2376
496.296 561.505 675.237 20.2306
496.644 568.523 396.294 30.8142
497.323 682.586 302.72 27.554
504.424 303.646 632.553 0.765454
503.721 310.497 661.218 34.1186
504.484 352.641 632.919 25.4137
503.294 468.275 453.597 23.452
503.819 482.075 481.389 1.66941
503.759 482.079 703.152 24.2778
503.532 518.1 381.915 17.2657
503.771 546.317 289.019 15.3796
502.836 568.083 339.053 7.05345
504.407 567.346 718.521 9.05661
504.319 632.354 453.749 43.8733
503.898 675.217 282.479 7.96206
504.108 675.255 418.455 34.2378
511.178 282.195 331.813 19.4195
510.029 374.972 488.881 24.1865
510.698 395.276 511.016 1.69876
510.288 410.824 388.922 10.3708
510.813 474.805 324.729 23.9308
510.707 496.89 518.491 24.5864
510.956 525.149 402.767 24.998
510.368 574.897 424.646 5.72328
511.679 575.1 633.156 19.4426
511.18 596.45 453.879 37.8379
511.166 596.38 733.103 29.9681
511.424 603.894 296.509 16.9651
511.149 610.819 611.261 22.5723
510.307 625.191 324.84 31.8503
510.256 653.749 281.706 10.3299
511.156 667.861 438.657 27.7369
511.04 696.986 447.321 22.0804
510.329 704.606 646.64 13.9233
510.479 712.122 482.653 32.1828
518.267 273.884 360.176 23.3673
517.617 303.136 367.559 8.03322
517.464 373.775 696.733 13.3885
517.879 424.214 438.682 20.7913
517.985 446.262 539.453 24.9446
518.089 488.807 267.48 19.5381
517.621 531.941 711.052 27.4722
517.59 682.316 395.859 32.8118
517.828 696.378 689.683 29.1595
524.638 266.521 453.672 23.2317
525.171 267.393 711.002 23.3291
525.225 303.516 596.861 15.5712
525.317 318.108 332.162 19.6343
525.086 324.76 654.088 47.9266
524.651 331.835 625.574 45.0844
526.002 338.974 410.858 12.4777
525.058 410.833 317.632 5.70838
524.657 502.963 525.15 31.8598
525.309 575.515 639.57 5.26866
524.083 596.381 545.69 10.739
525.012 625.644 617.614 28.1171
525.047 647.704 553.745 12.5966
524.416 682.268 352.463 6.65045
524.684 718.792 460.486 21.3504
532.628 260.306 739.947 46.7736
531.422 281.29 381.988 16.9992
532.621 281.519 682.532 20.7298
532.026 303.639 439.084 9.93681
532.092 323.917 345.998 20.3548
532.068 324.108 596.466 22.6279
532.043 389.496 545.496 21.4847
532.462 539.882 653.8 18.0438
531.898 668.242 682.33 21.2633
531.819 683.011 568.321 19.4784
531.923 718.286 381.48 14.444
532.149 740.207 382.28 18.2415
539.25 281.467 295.626 11.4105
538.937 311.136 353.715 28.6246
538.867 310.017 503.333 0.520333
540.063 403.227 524.448 15.6261
539.948 431.615 397.362 5.0325
539.377 510.52 288.745 51.3265
539.296 568.237 509.531 17.0013
539.8 610.72 417.771 25.0116
539.83 646.761 295.668 12.0497
538.769 682.788 474.631 7.56398
546.585 281.821 281.475 49.4613
546.963 411.688 396.05 21.4654
547.704 496.56 553.173 20.8871
547.038 546.249 504.226 19.2808
546.347 597.219 596.728 17.4589
545.985 618.743 397.048 17.3695
546.435 653.687 704.531 29.2781
546.54 675.89 367.484 25.6955
546.395 681.936 281.154 28.0842
546.761 704.203 510.769 19.1309
545.993 712.11 453.996 21.4944
546.176 718.916 475.103 29.7782
547.225 732.594 275.19 41.1725
553.127 324.532 353.19 17.2955
554.269 331.837 712.436 23.5399
553.357 352.875 273.099 19.2244
553.223 352.85 732.132 23.9644
553.504 388.982 603.778 12.2128
553.909 438.7 324.465 19.1765
553.344 497.083 668.301 29.0022
553.151 517.042 475.153 8.75296
553.209 567.758 689.342 27.1515
553.003 582.802 431.453 17.0514
553.888 647.557 481.767 23.1219
553.631 661.324 417.86 39.8385
553.682 690.19 503.114 18.1537
561.316 260.335 338.822 51.2101
560.62 259.607 382.422 31.5479
560.373 289.003 331.546 31.2257
560.663 295.169 268.002 25.7922
560.26 295.875 646.522 27.4705
559.893 324.465 646.645 28.8964
561.5 345.485 317.282 14.5482
560.895 396.179 259.955 16.3628
560.098 460.956 389.453 19.2548
560.654 474.786 296.31 23.5311
561.281 496.527 389.912 26.114
561.315 525.33 524.919 22.8234
560.716 538.445 339.088 19.645
561.675 546.229 632.487 22.2725
560.771 575.161 668.129 21.6214
561.438 610.689 431.272 24.7051
561.098 611.484 725.363 32.8306
560.856 618.094 317.987 29.542
560.692 639.468 411.171 24.4583
561.418 667.861 288.689 32.1188
560.812 668.659 489.614 21.1533
561.051 733.014 368.061 20.1127
568.251 288.742 310.585 64.468
568.368 417.414 647.103 18.6665
567.149 474.78 718.335 6.17073
567.717 503.35 704.45 19.8923
568.051 588.848 518.279 11.2838
567.845 596.251 682.614 37.7691
568.398 654.755 653.224 18.5521
568.473 688.658 260.235 30.8402
568.005 689.283 388.832 15.1714
574.718 396.633 632.312 32.6774
574.349 403.444 460.551 27.5766
574.699 403.331 489.375 3.40209
575.909 467.797 525.803 14.4459
575.626 481.716 596.331 19.594
575.185 617.985 711.118 15.8566
574.587 633.001 452.671 21.2383
574.926 660.653 689.107 8.9081
575.626 704.34 553.672 18.6293
574.75 733.707 467.967 27.2455
574.919 739.805 446.488 28.575
582.319 323.846 467.687 10.7828
581.664 374.968 346.503 13.2722
581.971 417.907 661.473 18.3527
583.194 446.489 740.02 33.5676
582.712 475.069 302.489 27.9341
582.894 503.167 682.579 15.3898
582.417 517.129 317.112 37.3065
582.419 517.438 359.79 27.7971
583.102 546.839 310.895 19.0786
581.878 625.547 418.966 23.0919
581.953 646.621 396.998 19.8939
589.923 360.357 568.248 17.8228
589.56 382.41 425.072 25.7188
589.23 553.52 324.475 20.7807
590.609 568.449 704.231 21.7906
590.615 582.245 309.529 13.5233
589.325 582.37 674.768 19.9987
589.301 590.089 511.386 4.64089
589.208 611.406 317.446 7.30296
589.254 668.644 568.431 14.1387
590.254 725.429 646.265 9.18101
596.112 295.73 310.524 16.5384
595.909 295.856 653.719 16.8121
596.346 311.143 481.411 14.0905
596.873 317.363 588.699 5.33939
595.818 417.412 531.624 11.341
596.495 432.501 432.285 8.66739
597.086 431.962 611.243 22.6475
596.446 439.014 482.136 20.6016
596.729 453.053 273.679 21.7034
596.867 489.303 617.303 25.7138
596.791 496.279 360.089 6.95415
597.095 510.878 617.827 10.6891
596.595 517.815 596.55 17.7607
596.342 525.813 517.767 20.1212
596.667 661.861 281.735 17.6524
596.501 733.187 467.709 19.9227
603.924 274.676 553.305 18.6377
603.588 324.783 568.089 34.1853
603.662 338.741 539.47 21.625
603.911 395.751 403.989 21.2235
604.56 467.965 453.69 0.90172
603.842 504.009 346.451 19.6969
604.365 510.486 568.149 12.7222
603.652 511.005 725.817 11.5208
603.868 517.853 289.052 1.24354
604.075 532.197 317.826 48.1321
604.403 531.845 353.012 18.9583
603.123 553.449 703.669 26.4099
603.971 639.676 575.122 4.38062
610.339 266.951 288.017 38.9069
611.045 266.867 445.655 39.0332
611.2 289.035 417.684 20.6199
610.396 338.845 561.031 51.8652
611.823 653.865 461.133 14.0677
611.543 696.704 281.716 37.0942
617.632 274.788 539.262 14.74
617.915 288.191 272.905 33.0204
617.925 289.016 489.489 20.6212
618.659 338.937 582.286 32.6436
617.917 353.157 310.165 17.415
618.99 367.159 539.566 27.3572
618.492 431.824 410.487 37.0668
618.161 439.638 697.178 20.3486
618.174 689.801 489.413 16.2869
625.182 375.508 388.363 16.9306
625.419 375.246 439.673 36.2943
625.154 382.328 710.54 23.41
625.834 389.225 682.567 20.6778
624.937 403.532 662.151 22.5321
625.618 410.67 424.911 40.5549
625.898 425.278 740.351 5.72802
624.949 431.615 338.87 8.77654
625.295 446.145 675.483 22.9196
625.679 474.847 394.978 14.994
625.769 503.04 639.098 9.84475
625.081 510.35 281.715 33.1895
625.24 546.756 417.983 10.9029
625.341 547.13 675.878 14.1378
625.329 589.307 282.273 25.097
624.869 604.69 353.998 7.3497
625.011 639.089 568.774 14.9319
624.564 697.036 610.603 11.2453
625.235 704.339 310.022 23.8202
632.077 281.014 481.509 9.87849
632.262 367.907 689.412 13.2821
632.791 410.479 553.761 25.0009
632.534 417.393 446.657 23.5886
632.648 482.095 583.363 11.4073
632.259 524.915 596.921 19.1622
632.472 532.246 325.142 22.2601
632.473 561.058 681.823 12.2611
633.098 573.922 424.61 16.4587
632.245 589.609 438.901 12.006
632.153 661.567 510.945 39.8729
632.065 682.488 504.161 16.3729
632.557 718.281 404.134 20.1375
639.604 360.136 411.608 8.04171
639.301 367.773 575.049 43.7463
639.028 410.879 539.493 18.8764
639.859 438.57 346.244 1.10519
638.861 439.957 618.587 31.2926
640 453.904 733.179 17.4226
640.027 531.73 560.279 18.2429
639.44 546.402 282.489 46.9947
639.404 575.474 560.89 17.3535
640.072 589.283 316.777 15.2297
639.92 661.458 460.657 23.6319
638.659 689.735 303.355 14.5014
639.478 697.226 589.808 7.86827
646.737 259.933 675.936 27.7483
647.272 267.707 617.96 23.9286
646.695 339.007 581.8 26.7041
646.033 388.776 575.317 19.7692
647.395 424.676 418.175 37.5192
646.936 431.929 510.871 17.8291
647.335 474.353 611.055 23.2059
647.234 504.107 718.817 27.9666
646.372 618.267 510.698 20.9406
646.199 640.129 575.445 18.5501
647.352 646.789 439.137 23.7324
646.692 704.522 403.917 15.8925
653.303 303.301 561.351 20.6773
653.449 339.239 480.609 24.5785
653.991 360.736 280.863 21.8416
653.851 432.018 661.007 27.4918
653.966 446.268 367.47 18.0175
653.903 453.34 432.354 38.3619
653.54 474.369 517.164 16.9097
653.517 504.036 489.376 23.5252
653.915 517.969 697.174 28.6684
653.358 525.095 724.687 24.5345
653.546 538.725 317.23 28.4728
653.766 554.272 404.066 7.16217
653.158 590.068 288.605 40.3757
653.21 603.53 274.236 34.0464
654.391 682.643 517.684 13.8344
653.873 690.22 654.813 20.0362
653.466 717.341 582.907 18.965
660.756 373.679 466.887 2.99843
661.276 380.999 316.694 10.0139
661.002 404.221 474.605 19.2001
661.508 425.441 374.624 24.2537
661.254 432.879 725.877 28.2621
661.139 453.452 603.723 26.4497
660.194 524.867 274.769 28.3167
660.36 532.35 489.968 15.9885
661.191 561.084 690.251 16.9447
660.699 581.919 654.338 10.6555
661.134 632.294 274.133 40.6615
661.069 646.892 517.236 17.9598
661.332 646.233 560.558 36.4491
660.525 660.082 317.583 22.657
660.341 674.807 330.368 11.3007
661.097 675.422 460.774 23.1007
660.91 697.63 496.418 19.6436
661.098 697.776 697.382 7.60669
668.417 267.003 611.444 15.1095
667.363 274.336 267.536 31.762
668.011 310.1 625.124 15.054
668.135 346.021 395.47 13.4284
